"plot_id","range","column","plot_name","rep","block","phenotype_id","trait_id","phenotype_value","phenotype_date","phenotype_person","notes","meta_data","meta_type","sampling_datetime","sampling_time","sampling_date"
"18ASH30199",8,17,"RONL",1,8,1813176,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:58:00","15:58:53","2018-06-26"
"18ASH30200",8,18,"OK101",1,8,1813177,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:58:00","15:58:51","2018-06-26"
"18ASH30201",8,19,"PARKER-76",1,8,1813178,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:58:00","15:58:50","2018-06-26"
"18ASH30202",8,20,"CENTURY",1,8,1813179,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:58:00","15:58:48","2018-06-26"
"18ASH30203",8,21,"VENANGO",1,8,1813180,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:58:00","15:58:48","2018-06-26"
"18ASH30204",8,22,"NUPLAINS",1,8,1813181,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:58:00","15:58:47","2018-06-26"
"18ASH30205",8,23,"BRAWL-CL-PLUS",1,8,1813182,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:58:00","15:58:47","2018-06-26"
"18ASH30206",8,24,"IKE",1,8,1813183,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:58:00","15:58:46","2018-06-26"
"18ASH30207",8,25,"Everest",1,8,1813184,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:58:00","15:58:45","2018-06-26"
"18ASH30208",8,26,"CHEYENNE",1,8,1813185,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:58:00","15:58:45","2018-06-26"
"18ASH30209",9,1,"GENT",1,9,1813186,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:09","2018-06-26"
"18ASH30210",9,2,"PRAIRIE-RED",1,9,1813187,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:10","2018-06-26"
"18ASH30211",9,3,"Everest",1,9,1813188,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:10","2018-06-26"
"18ASH30212",9,4,"OK06319",1,9,1813189,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:11","2018-06-26"
"18ASH30213",9,5,"OVERLEY",1,9,1813190,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:12","2018-06-26"
"18ASH30214",9,6,"TAM-107",1,9,1813191,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:14","2018-06-26"
"18ASH30215",9,7,"LARNED",1,9,1813192,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:14","2018-06-26"
"18ASH30216",9,8,"WAHOO",1,9,1813193,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:15","2018-06-26"
"18ASH30217",9,9,"TX04M410164",1,9,1813194,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:16","2018-06-26"
"18ASH30218",9,10,"PLATTE",1,9,1813195,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:17","2018-06-26"
"18ASH30219",9,11,"SD01058",1,9,1813196,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:17","2018-06-26"
"18ASH30220",9,12,"LAKIN",1,9,1813197,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:18","2018-06-26"
"18ASH30221",9,13,"SY-EXP-1029",1,9,1813198,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:19","2018-06-26"
"18ASH30222",9,14,"TAM-W-101",1,9,1813199,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:19","2018-06-26"
"18ASH30223",9,15,"GALLAGHER",1,9,1813200,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:20","2018-06-26"
"18ASH30224",9,16,"NEOSHO",1,9,1813201,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:21","2018-06-26"
"18ASH30225",9,17,"OK1068009",1,9,1813202,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:22","2018-06-26"
"18ASH30226",9,18,"HAIL",1,9,1813203,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:22","2018-06-26"
"18ASH30227",9,19,"NE02558",1,9,1813204,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:23","2018-06-26"
"18ASH30228",9,20,"MT0552",1,9,1813205,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:24","2018-06-26"
"18ASH30229",9,21,"Everest",1,9,1813206,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:25","2018-06-26"
"18ASH30230",9,22,"CO04393",1,9,1813207,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:25","2018-06-26"
"18ASH30231",9,23,"BURCHETT",1,9,1813208,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:26","2018-06-26"
"18ASH30232",9,24,"TAM-304",1,9,1813209,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:27","2018-06-26"
"18ASH30233",9,25,"OK05134",1,9,1813210,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:28","2018-06-26"
"18ASH30234",9,26,"CO050303-2",1,9,1813211,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:29","2018-06-26"
"18ASH30235",10,1,"AVALANCHE",1,10,1813212,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:57","2018-06-26"
"18ASH30236",10,2,"KEOTA",1,10,1813213,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:56","2018-06-26"
"18ASH30237",10,3,"TAM-110",1,10,1813214,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:56","2018-06-26"
"18ASH30238",10,4,"OK102",1,10,1813215,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:55","2018-06-26"
"18ASH30239",10,5,"Everest",1,10,1813216,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:54","2018-06-26"
"18ASH30240",10,6,"SY-GOLD",1,10,1813217,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:53","2018-06-26"
"18ASH30241",10,7,"WESLEY",1,10,1813218,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:52","2018-06-26"
"18ASH30242",10,8,"KIRWIN",1,10,1813219,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:52","2018-06-26"
"18ASH30243",10,9,"BOND-CL",1,10,1813220,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:51","2018-06-26"
"18ASH30244",10,10,"ROSE",1,10,1813221,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:50","2018-06-26"
"18ASH30245",10,11,"CO06424",1,10,1813222,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:49","2018-06-26"
"18ASH30246",10,12,"HARRY",1,10,1813223,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:48","2018-06-26"
"18ASH30247",10,13,"TX07A001279",1,10,1813224,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:47","2018-06-26"
"18ASH30248",10,14,"NI06737",1,10,1813225,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:47","2018-06-26"
"18ASH30249",10,15,"STOUT",1,10,1813226,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:46","2018-06-26"
"18ASH30250",10,16,"KS00F5-20-3",1,10,1813227,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:45","2018-06-26"
"18ASH30251",10,17,"TX01A5936",1,10,1813228,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:44","2018-06-26"
"18ASH30252",10,18,"TAM-200",1,10,1813229,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:43","2018-06-26"
"18ASH30253",10,19,"THUNDERBOLT",1,10,1813230,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:43","2018-06-26"
"18ASH30254",10,20,"CO03W043",1,10,1813231,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:42","2018-06-26"
"18ASH30255",10,21,"JACKPOT",1,10,1813232,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:41","2018-06-26"
"18ASH30256",11,22,"TARKIO",1,11,1813233,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:22","2018-06-26"
"18ASH30257",10,23,"Everest",1,10,1813234,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:39","2018-06-26"
"18ASH30258",10,24,"TRISON",1,10,1813235,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:39","2018-06-26"
"18ASH30259",10,25,"SY-WOLF",1,10,1813236,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:38","2018-06-26"
"18ASH30260",10,26,"TX04A001246",1,10,1813237,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:37","2018-06-26"
"18ASH30261",11,1,"TX05A001188",1,11,1813238,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:02","2018-06-26"
"18ASH30262",11,2,"NEWTON",1,11,1813239,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:04","2018-06-26"
"18ASH30263",11,3,"OK07S117",1,11,1813240,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:06","2018-06-26"
"18ASH30264",11,4,"TX01M5009-28",1,11,1813241,"AWNS","Awnless",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:07","2018-06-26"
"18ASH30265",11,5,"KARL-92",1,11,1813242,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:09","2018-06-26"
"18ASH30266",11,6,"ROSEBUD",1,11,1813243,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:10","2018-06-26"
"18ASH30267",11,7,"NEKOTA",1,11,1813244,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:11","2018-06-26"
"18ASH30268",11,8,"Everest",1,11,1813245,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:11","2018-06-26"
"18ASH30269",11,9,"CHENEY",1,11,1813246,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:12","2018-06-26"
"18ASH30270",11,10,"ARLIN",1,11,1813247,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:12","2018-06-26"
"18ASH30271",11,11,"CENTURK78",1,11,1813248,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:13","2018-06-26"
"18ASH30272",11,12,"ALLIANCE",1,11,1813249,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:14","2018-06-26"
"18ASH30273",11,13,"YUMAR",1,11,1813250,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:15","2018-06-26"
"18ASH30274",11,14,"SIOUXLAND",1,11,1813251,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:15","2018-06-26"
"18ASH30275",11,15,"YELLOWSTONE",1,11,1813252,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:16","2018-06-26"
"18ASH30276",11,16,"Everest",1,11,1813253,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:17","2018-06-26"
"18ASH30277",11,17,"MTS0713",1,11,1813254,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:18","2018-06-26"
"18ASH30278",11,18,"RITA",1,11,1813255,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:19","2018-06-26"
"18ASH30279",11,19,"CHISHOLM",1,11,1813256,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:19","2018-06-26"
"18ASH30280",11,20,"MTS0531",1,11,1813257,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:20","2018-06-26"
"18ASH30281",11,21,"LINDON",1,11,1813258,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:21","2018-06-26"
"18ASH30282",12,22,"HATCHER",1,12,1813259,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:51","2018-06-26"
"18ASH30283",11,23,"NELL",1,11,1813260,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:22","2018-06-26"
"18ASH30284",11,24,"PARKER-76",2,11,1813261,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:23","2018-06-26"
"18ASH30285",11,25,"SHAWNEE",1,11,1813262,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:24","2018-06-26"
"18ASH30286",11,26,"NUFRONTIER",1,11,1813263,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:25","2018-06-26"
"18ASH30287",12,1,"DARRELL",1,12,1813264,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:08","2018-06-26"
"18ASH30288",12,2,"NE06607",1,12,1813265,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:07","2018-06-26"
"18ASH30289",12,3,"BLANK",1,12,1813266,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:06","2018-06-26"
"18ASH30290",12,4,"Everest",1,12,1813267,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:05","2018-06-26"
"18ASH30291",12,5,"FULLER",1,12,1813268,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:04","2018-06-26"
"18ASH30292",12,6,"OK06114",1,12,1813269,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:04","2018-06-26"
"18ASH30293",12,7,"CARSON",1,12,1813270,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:03","2018-06-26"
"18ASH30294",12,8,"2145",1,12,1813271,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:02","2018-06-26"
"18ASH30295",12,9,"TAM-202",1,12,1813272,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:01","2018-06-26"
"18ASH30296",12,10,"RIPPER",1,12,1813273,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:00","2018-06-26"
"18ASH30297",12,11,"AGATE",1,12,1813274,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:00","2018-06-26"
"18ASH30298",12,12,"LANCER",1,12,1813275,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:59","2018-06-26"
"18ASH30299",12,13,"TX96D1073",1,12,1813276,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:58","2018-06-26"
"18ASH30300",12,14,"ROBIDOUX",1,12,1813277,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:57","2018-06-26"
"18ASH30301",12,15,"SPARTAN",1,12,1813278,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:55","2018-06-26"
"18ASH30302",12,16,"DUMAS",1,12,1813279,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:55","2018-06-26"
"18ASH30303",12,17,"MILLENNIUM",1,12,1813280,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:54","2018-06-26"
"18ASH30304",12,18,"OK06318",1,12,1813281,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:53","2018-06-26"
"18ASH30305",12,19,"Everest",1,12,1813282,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:53","2018-06-26"
"18ASH30306",12,20,"ALICE",1,12,1813283,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:52","2018-06-26"
"18ASH30307",12,21,"ANTELOPE",1,12,1813284,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:51","2018-06-26"
"18ASH30308",13,22,"WENDY",1,13,1813285,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:33","2018-06-26"
"18ASH30309",12,23,"TAM-111",1,12,1813286,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:50","2018-06-26"
"18ASH30310",12,24,"TX86A6880",1,12,1813287,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:49","2018-06-26"
"18ASH30311",12,25,"ANTON",1,12,1813288,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:49","2018-06-26"
"18ASH30312",12,26,"KIOWA",1,12,1813289,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:00:00","16:00:47","2018-06-26"
"18ASH30313",13,1,"TAM-303",1,13,1813290,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:20","2018-06-26"
"18ASH30314",13,2,"CO07W245",1,13,1813291,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:21","2018-06-26"
"18ASH30315",13,3,"HUME",1,13,1813292,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:21","2018-06-26"
"18ASH30316",13,4,"ZENDA",1,13,1813293,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:22","2018-06-26"
"18ASH30317",13,5,"WB4458",1,13,1813294,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:22","2018-06-26"
"18ASH30318",13,6,"LARRY",1,13,1813295,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:23","2018-06-26"
"18ASH30319",13,7,"AG ICON",1,13,1813296,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:24","2018-06-26"
"18ASH30320",13,8,"TATANKA",1,13,1813297,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:24","2018-06-26"
"18ASH30321",13,9,"Everest",1,13,1813298,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:25","2018-06-26"
"18ASH30322",13,10,"OK05511",1,13,1813299,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:26","2018-06-26"
"18ASH30323",13,11,"TX06A001263",1,13,1813300,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:26","2018-06-26"
"18ASH30324",13,12,"OK05312",1,13,1813301,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:27","2018-06-26"
"18ASH30325",13,13,"2174-05",1,13,1813302,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:27","2018-06-26"
"18ASH30326",13,14,"MT06103",1,13,1813303,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:28","2018-06-26"
"18ASH30327",13,15,"NORRIS",1,13,1813304,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:28","2018-06-26"
"18ASH30328",13,16,"TX06A001281",1,13,1813305,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:29","2018-06-26"
"18ASH30329",13,17,"FANNIN",1,13,1813306,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:29","2018-06-26"
"18ASH30330",13,18,"OK05711W",1,13,1813307,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:30","2018-06-26"
"18ASH30331",13,19,"OK04505",1,13,1813308,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:31","2018-06-26"
"18ASH30332",13,20,"DODGE",1,13,1813309,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:31","2018-06-26"
"18ASH30333",13,21,"Everest",1,13,1813310,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:32","2018-06-26"
"18ASH30334",10,22,"NUGRAIN",1,10,1813311,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 15:59:00","15:59:40","2018-06-26"
"18ASH30335",13,23,"STANTON",1,13,1813312,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:34","2018-06-26"
"18ASH30336",13,24,"HV9W03-1551WP",1,13,1813313,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:34","2018-06-26"
"18ASH30337",13,25,"GAGE",1,13,1813314,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:35","2018-06-26"
"18ASH30338",13,26,"CLARA-CL",1,13,1813315,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:35","2018-06-26"
"18ASH30339",14,1,"T163",1,14,1813316,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:08","2018-06-26"
"18ASH30340",14,2,"JERRY",1,14,1813317,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:07","2018-06-26"
"18ASH30341",14,3,"BOB DOLE",1,14,1813318,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:07","2018-06-26"
"18ASH30342",14,4,"OK04507",1,14,1813319,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:06","2018-06-26"
"18ASH30343",14,5,"OK07209",1,14,1813320,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:05","2018-06-26"
"18ASH30344",14,6,"OK04415",1,14,1813321,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:04","2018-06-26"
"18ASH30345",14,7,"2137",1,14,1813322,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:03","2018-06-26"
"18ASH30346",14,8,"T81",1,14,1813323,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:02","2018-06-26"
"18ASH30347",14,9,"WINTERHAWK",1,14,1813324,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:01","2018-06-26"
"18ASH30348",14,10,"TX02A0252",1,14,1813325,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:00","2018-06-26"
"18ASH30349",14,11,"PIONEER-25R39",1,14,1813326,"AWNS","Awnless",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:59","2018-06-26"
"18ASH30350",14,12,"Everest",1,14,1813327,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:58","2018-06-26"
"18ASH30351",14,13,"IBA",1,14,1813328,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:56","2018-06-26"
"18ASH30352",14,14,"JAGGER",1,14,1813329,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:56","2018-06-26"
"18ASH30353",14,15,"WARRIOR",1,14,1813330,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:47","2018-06-26"
"18ASH30354",14,16,"OK05204",1,14,1813331,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:47","2018-06-26"
"18ASH30355",14,17,"CO940610",1,14,1813332,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:46","2018-06-26"
"18ASH30356",14,18,"Everest",1,14,1813333,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:45","2018-06-26"
"18ASH30357",14,19,"TX07A001318",1,14,1813334,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:44","2018-06-26"
"18ASH30358",14,20,"PROWERS",1,14,1813335,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:43","2018-06-26"
"18ASH30359",14,21,"PIONEER-25R30",1,14,1813336,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:42","2018-06-26"
"18ASH30360",14,22,"HEYNE",1,14,1813337,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:41","2018-06-26"
"18ASH30361",14,23,"RUBY-LEE",1,14,1813338,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:40","2018-06-26"
"18ASH30362",14,24,"HALT",1,14,1813339,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:40","2018-06-26"
"18ASH30363",14,25,"SD05W018",1,14,1813340,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:39","2018-06-26"
"18ASH30364",14,26,"WB-GRAINFIELD",1,14,1813341,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:01:00","16:01:38","2018-06-26"
"18ASH30365",16,1,"TX04M410164",2,16,1813342,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:05","2018-06-26"
"18ASH30366",16,2,"SHAWNEE",2,16,1813343,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:04","2018-06-26"
"18ASH30367",16,3,"Everest",0,16,1813344,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:03","2018-06-26"
"18ASH30368",16,4,"HV9W03-1379R",2,16,1813345,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:01","2018-06-26"
"18ASH30369",16,5,"TX86A8072",2,16,1813346,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:00","2018-06-26"
